"y0t","y1t","y3","t1","x1","x2","x3","x4","x5","x6"
12.6720359889172,23.1523029666112,12.6720359889172,0,2.75009477245594,3.07932850635985,1.7420010016786,1.04031648353356,0.70770684730049,-0.411139651650277
61.6273622726543,64.7018182518975,64.7018182518975,1,0.639991879035908,-1.200123751777,-0.0538583640232055,1.67071626139058,2.10552957444543,2.46664252255507
-0.274699461848846,-1.97040864035549,-0.274699461848846,0,-0.473073475097502,0.747185618893414,0.961443520672375,0.955708567799374,0.222844035603334,-1.05560891166962
25.847734010265,38.3963873329575,25.847734010265,0,1.27153416724869,-0.828260082039065,-0.962368936525958,0.00881556351693891,0.668146461168686,1.81191940324605
24.774126776236,20.9733778165544,24.774126776236,0,0.639507139467127,-0.49240515679025,0.629918735191893,0.114222724634911,0.935680879274027,0.885782481584918
46.7907638833513,48.2934752665842,48.2934752665842,1,0.845660448572409,-0.854767438754073,0.158736535852311,1.05108259906631,1.29014171378761,2.04530058746046
30.9566275523636,34.5700927108075,34.5700927108075,1,0.680491842640624,-0.105933239339157,0.303766085131347,0.362135803138273,1.66212758163868,0.991669542845237
53.2810803391384,54.2986585697378,54.2986585697378,1,1.69618739710267,2.01789486079446,2.22617131026875,2.87945526531204,1.58399072459163,1.22056523098812
23.6332774967155,20.5829472352553,23.6332774967155,0,-0.751784273258958,-0.567303787792217,0.439933395629463,1.563023546257,0.685882699962401,0.262941632048975
-17.7969708688757,11.3520453444432,-17.7969708688757,0,1.04935080533425,0.396528019394737,-2.03762173600401,-0.850691366549776,-0.00748162211060954,-0.231696835162253
49.4934162682995,56.2863579982517,49.4934162682995,0,2.12956098610442,2.10632690795501,1.72224339912915,1.65842353903563,1.26676098413245,1.9385852554153
31.9850320467394,30.6334278126102,31.9850320467394,0,1.61018838656693,1.48651599614158,1.84956154643403,1.80634957549047,0.787994128221206,0.383428713375475
19.0898695016962,17.7763555492411,19.0898695016962,0,0.92879857164978,-0.321194230152213,0.470573555555736,-0.221533977881081,0.695000307195725,0.708889868759143
54.5189692413114,44.1463728201588,54.5189692413114,0,1.40179518591383,-0.291069471636595,1.66725197386983,1.57522091428114,0.981631951166212,2.04601354151053
15.0731785932997,30.2642279102637,30.2642279102637,1,1.48052320887548,2.36172690397834,0.775281476604563,0.917838977079177,-0.0191546975172274,0.807849743328343
24.3760162563881,42.2902546877946,42.2902546877946,1,0.357218123312257,1.47491406559136,-0.024791889041041,0.435443376729094,1.79118887072271,0.733278822051551
10.355761099203,23.1926952134455,23.1926952134455,1,0.850695102024323,0.67903701047337,-0.13073520697573,1.46423324199265,0.86364278674528,-0.532983366566377
17.2759070774596,22.484897902552,17.2759070774596,0,0.912884199031668,0.144249147352866,0.201603676371447,0.126999472809399,1.17446305905213,0.202540502815124
42.4258847658642,46.9033956091765,42.4258847658642,0,0.459174927301425,0.436090617077094,0.647168833533311,0.570316227821358,1.01077664712513,2.50346589039114
19.6181173550595,30.4529310534842,19.6181173550595,0,-0.21548047400935,-1.7156467507386,-1.57914423978124,0.0878236538609811,-0.836755734020076,2.43816687016968
40.6163992053235,42.6368752350365,42.6368752350365,1,1.3644028833422,2.27053338923155,2.08180372946377,1.28512007747388,0.782772996313068,1.59428737206442
1.20908918870907,5.64471730937956,1.20908918870907,0,-0.0226245033258432,-0.91651291150544,-0.646639066276549,-0.687538282800273,-0.0358918489261575,0.484243407218812
59.9737726614495,53.7078181231754,59.9737726614495,0,0.975956228855122,1.16453573868205,2.28245047622676,2.3887447288801,1.47745824546125,1.84709132624944
27.6135919876565,34.8846265360732,27.6135919876565,0,1.17382250346478,1.13341058007475,0.790038762463526,1.72880228833821,0.841422256472,0.283539826717281
24.8306936457065,37.345644893997,24.8306936457065,0,1.16744607231313,1.07704152049323,0.233629357132481,0.179602561334432,0.7781147437468,1.42042015590081
